1.106e-05,	1,	8400
1.045e-05,	2,	8400
8.92e-06,	3,	8400
8.57e-06,	4,	8400
8.58e-06,	5,	8400
7.16e-06,	6,	8400
6.84e-06,	7,	8400
6.91e-06,	8,	8400
8.62e-06,	9,	8400
7e-06,	10,	8400
6.86e-06,	11,	8400
7.18e-06,	12,	8400
